Company name,CEO,TEL,Address,Category
(주)나엘건설산업,박수진,070-7006-9630,"(15873) 경기도 군포시 당동 1030-5 , 엘파크401호",[건축공사업][16-0431][정상]
(주)나온,홍완기,041-352-8204,(31768) 충청남도 당진시 읍내동 1574,[건축공사업][13-0572][정상]
(주)나우씨엠건설,"박병욱,김수훤",02-529-1850,"(06770) 서울특별시 서초구 양재동 208 , 7층(양재동)",[건축공사업][01-4171][정상]
(주)나우종합건설,정용범,033-748-0045,(25023) 강원도 양양군 양양읍 남문리 123 2층,"[건축공사업][40027][정상]/[금속창호ㆍ지붕건축물조립공사업][양양2019-07-01][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사,지붕판금ㆍ건축물조립공사)/[금속구조물ㆍ창호ㆍ온실공사업][양양2019-07-01][대업종전환]/[지붕판금ㆍ건축물조립공사업][양양2019-08-01][대업종전환]"
(주)나우종합건설,김대현,032-328-9969,"(14548) 경기도 부천시 중동 1152 , 505호(상록센트럴타워)",[건축공사업][10-3430][정상]
(주)나원,권순영,051-518-4894,(46037) 부산광역시 기장군 장안읍 월내리 17-38,[건축공사업][02-1837][정상]/[실내건축공사업][부산금정 2010-01-9][대업종전환]/[실내건축공사업][부산금정 2010-01-9][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][부산기장 2017-29-03][정상]/[시설물유지관리업][부산금정 2010-29-2][폐업 : 2016-03-31]
(주)나원건설,정미숙,061-284-4824,(58846) 전라남도 신안군 비금면 덕산리 123-4,[건축공사업][151138][정상]/[시설물유지관리업][신안2018-29-05][정상]
(주)나은종합건설,안명수,031-374-3715,"(18112) 경기도 오산시 외삼미동 614-21, 2층",[건축공사업][01-4523][정상]
(주)나이스종합건설,황태일,031-354-9440,(18514) 경기도 화성시 정남면 망월리 290-2,[건축공사업][10-3071][정상]
(주)나이테건설,이미경,031-293-7701,"(16602) 경기도 수원시 권선구 고색동 986 ， 제지원상가동 제1층 제111호(고색동, 수원종합공구상가)",[건축공사업][10-3949][정상]/[도장공사업][수원06-05-07][폐업 : 2011-05-11]/[시설물유지관리업][수원 11-29-03][정상]
(주)나인종합건설,김경순,031-202-3012,"(16702) 경기도 수원시 영통구 영통동 1024-16 , 801호",[건축공사업][10-3647][정상]
(주)낙원건설,신종성,053-558-0783,(41834) 대구광역시 서구 평리동 1424-11,[건축공사업][03-0779][정상]/[시설물유지관리업][대구서구2016-29-2][정상]
(주)낙원종합건설,공맹순,031-718-4062,(12772) 경기도 광주시 오포읍 능평리 429-26,[건축공사업][10-2392][정상]
(주)낙원종합건설,정규남,053-854-2378,(38477) 경상북도 경산시 진량읍 마곡리 107-7,[건축공사업][04-1344][정상]
(주)남강종합건설,김희선,063-581-2466,(56318) 전라북도 부안군 부안읍 봉덕리 638-6,[건축공사업][01-3725][정상]
(주)남강종합건설,전지응,02-516-3707,(06225) 서울특별시 강남구 역삼동 732-17，203호,[건축공사업][05-1076][정상]
(주)남경산업개발,이원근,02-2608-1010,(07806) 서울특별시 강서구 마곡동 800-1， 1033호(문영퀸즈파크11차),[토목건축공사업][01-0417][폐업 : 2015-11-26]/[건축공사업][01-1391][폐업 : 2009-03-24]/[건축공사업][01-3731][정상]
(주)남경종합건설,정석산,031-439-5600,"(18244) 경기도 화성시 새솔동 77-1 , 1동 704호",[건축공사업][10-3454][정상]
(주)남광종합건설,조용빈,02-2692-0401,(07770) 서울 강서구 화곡동 347-1,[건축공사업][01-3020][정상]
(주)남다름종합건설,"박상환,임진수",031-8054-0485,(17778) 경기도 평택시 서정동 889-10 201호,[건축공사업][10-3349][정상]/[실내건축공사업][평택20-01-0002][대업종전환]/[실내건축공사업][평택20-01-0002][정상]/  ㄴ(주력분야:실내건축공사)
(주)남동,주영철,055-762-3877,(52722) 경상남도 진주시 진주대로954번길 11-1 ， 상가 205호 (칠암동， 순화스타씨티),[토목공사업][16-0210][정상]/[건축공사업][17-0871][정상]
(주)남동건설,김정임,043-872-8083,(27718) 충청북도 음성군 원남면 하당리 9-2， 1층,[건축공사업][04-1229][정상]
(주)남동종합건설,이남기,063-227-1127,(55142) 전라북도 전주시 완산구 중인동 216,[건축공사업][14-0643][정상]
(주)남산건설,이현재,02-587-7660,(03981) 서울특별시 마포구 연남동 226-29 202호,[건축공사업][01-5076][정상]/[실내건축공사업][95-서울-01-33][대업종전환]/[실내건축공사업][95-서울-01-33][정상]/  ㄴ(주력분야:실내건축공사)/[철근ㆍ콘크리트공사업][96-서울-10-93][자진반납 : 2004-01-05]/[시설물유지관리업][서초-98-30-11][정상]/[습식ㆍ방수공사업][서초-07-03-08][폐업 : 2007-12-12]
(주)남선,이영록,063-626-4073,(55748) 전라북도 남원시 동충동 197-170,[건축공사업][14-0638][정상]
(주)남선종합건설,이효석,033-333-7017,(25359) 강원도 평창군 대화면 대화리 963-1,[토목공사업][11-0802][정상]/[건축공사업][110268][정상]
(주)남선토건,황순환,043-253-8641,"(28314) 충청북도 청주시 상당구 명암로 9, 2층(용담동)",[토목공사업][40027][정상]/[건축공사업][12-0376][정상]/[시설물유지관리업][충북청주제05-29-03호][정상]
(주)남성건설,윤사명,02-723-1620,"(03170) 서울특별시 종로구 적선동 156 , 908호(적선동, 광화문 플래티넘)",[건축공사업][01-4782][정상]
(주)남양,정선구,031-415-2231,(15577) 경기도 안산시 상록구 사동 1561， 4층,[건축공사업][10-3987][정상]/[건축공사업][10-1387][폐업 : 2012-05-17]/[실내건축공사업][안산2017-01-01][대업종전환]/[실내건축공사업][안산2017-01-01][정상]/  ㄴ(주력분야:실내건축공사)/[조경식재ㆍ시설물공사업][안산2015-16-06][정상]/  ㄴ(주력분야:조경식재공사)/[비계ㆍ구조물해체공사업][안산2015-06-01][폐업 : 2020-12-22]/[조경식재공사업][안산2015-16-06][대업종전환]/[시설물유지관리업][안산2006-30-006][정상]
(주)남양개발,장재만,051-630-4235,(48272) 부산광역시 수영구 민락동 778 상가동407호,[건축공사업][02-912][정상]/[석공사업][부산동구2006-04-01][폐업 : 2008-10-30]/[도장공사업][부산동구2006-05-01][폐업 : 2008-10-30]
(주)남양엠이씨,홍승구,02-591-0176,(06568) 서울특별시 서초구 방배동 3001-2 방배디오슈페리움1 1106호,[건축공사업][01-5098][정상]/[기계설비공사업][창원2005-12-07][대업종전환]/[기계가스설비공사업][창원2005-12-07][정상]/  ㄴ(주력분야:기계설비공사)/[시설물유지관리업][서초-19-29-07][정상]
(주)남은종합건설,이상모,055-637-8660,"(53252) 경상남도 거제시 거제대로 4779-5(고현동, 옥동빌딩)",[건축공사업][17-1039][정상]
(주)남천종합건설,서솔,051-753-2243,(47511) 부산광역시 연제구 법원로32번길 18，402호(거제동，나래빌딩),[건축공사업][02-1081][정상]
(주)남평종합건설,손수현,051-558-9807,(47740) 부산광역시 동래구 명륜동 65-27 2층,[건축공사업][02-0263][정상]
(주)남훈종합건설,김용환,031-855-7741,(11415) 경기도 양주시 광적면 가납리 245-39,[건축공사업][01-4921][정상]
(주)내외건설,채용희,053-754-1400,(42969) 대구광역시 달성군 옥포면 신당리 1001,[토목공사업][03-0026][정상]/[건축공사업][03-0088][정상]
(주)내외씨앤디건설,박동수,02-547-3100,(06112) 서울 강남구 논현동 127-2 율암빌딩,[건축공사업][01-3539][정상]/[실내건축공사업][강남-02-01-45][대업종전환]/[실내건축공사업][강남-02-01-45][정상]/  ㄴ(주력분야:실내건축공사)/[철근ㆍ콘크리트공사업][강남-14-09-01][폐업 : 2014-05-16]
(주)내외종합건설,심형기,031-792-6401,"(12969) 경기도 하남시 덕풍동 401-5 , 403호",[건축공사업][01-4338][정상]
(주)내이드이앤지,"이동한,이주형",02-569-8661,(17032) 경기도 용인시 처인구 모현읍 매산리 138-18 2층,[건축공사업][10-3572][정상]/[실내건축공사업][성남13-01-2][대업종전환]/[실내건축공사업][성남13-01-2][정상]/  ㄴ(주력분야:실내건축공사)/[금속창호ㆍ지붕건축물조립공사업][성남12-07-6][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[금속구조물ㆍ창호ㆍ온실공사업][성남12-07-6][대업종전환]
(주)내토종합건설,송말태,052-269-8811,"(44413) 울산광역시 중구 태화로 142, 2층(태화동)",[건축공사업][건축07-0164][정상]
(주)네오씨티,배종화,031-665-0517,(17821) 경기도 평택시 고덕면 방축리 422-6 2층 4호,[건축공사업][10-3214][정상]
(주)네오종합건설,백승철,031-617-9059,"(17554) 경기도 안성시 원곡면 성은리 353-1 ,2층 203호",[건축공사업][10-3028][정상]
(주)네이처건설,이동현,055-245-3357,"(51660) 경상남도 창원시 진해구 석동 188-2 ,102호",[건축공사업][17-1176][정상]/[실내건축공사업][마산2005-01-01][대업종전환]/[실내건축공사업][마산2005-01-01][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][마산2005-29-03][정상]
(주)네패스이앤씨,"이세희,남택용",02-3470-2858,(06719) 서울 서초구 서초동 1449-2,[건축공사업][01-2093][정상]/[실내건축공사업][서초-21-01-07][대업종전환]/[실내건축공사업][서초-21-01-07][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][서초-16-29-03][정상]
(주)넥스트건설,김민기,031-716-6477,(13595) 경기도 성남시 분당구 수내동 11-1， 819호(청구블루빌),[건축공사업][07-0247][정상]/[시설물유지관리업][성남14-29-6][폐업 : 2015-08-03]
(주)넥스트라이프,이천섭,02-453-4700,(06782) 서울특별시 서초구 양재동 289,[건축공사업][01-5024][정상]/[실내건축공사업][광진-02-01-01][대업종전환]/[실내건축공사업][광진-02-01-01][정상]/  ㄴ(주력분야:실내건축공사)
(주)노블건설,신승용,053-784-0072,(42614) 대구광역시 달서구 신당동 1840-2,"[건축공사업][03-0804][정상]/[실내건축공사업][대구수성구2010-1-02][대업종전환]/[실내건축공사업][대구수성구2010-1-02][정상]/  ㄴ(주력분야:실내건축공사)/[도장ㆍ습식방수ㆍ석공사업][대구달서구2021-05-01][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][대구달서구2021-05-01][대업종전환]/[시설물유지관리업][대구달서구2016-29-1][정상]"
(주)노아종합건설,한창훈,052-903-3337,(44774) 울산광역시 남구 선암동 558-12， 2층,[건축공사업][07-0228][정상]
(주)녹색친구들,김종식,02-338-8163,(04004) 서울특별시 마포구 서교동 476-25 ， 5층(유삼빌딩),[건축공사업][01-4051][정상]
(주)누리건설산업,최재민,051-782-6035,(46019) 부산광역시 기장군 정관읍 방곡리 378 401동 201호(이지더원 5차 단지내 상가),[건축공사업][02-1870][정상]/[석공사업][해운대2014-04-01][대업종전환]/[도장ㆍ습식방수ㆍ석공사업][해운대2014-04-01][정상]/  ㄴ(주력분야:석공사)/[시설물유지관리업][해운대2013-29-03][정상]
(주)누리종합건설,한영웅,02-2611-7400,"(14341) 경기도 광명시 가학동 521 , 202호",[건축공사업][02-1604][정상]
(주)누리종합건설,최찬순,033-252-3938,(24214) 강원도 춘천시 동면 만천리 844-3,[건축공사업][11-0452][정상]
(주)누리종합건축,유진영,055-331-0875,(50852) 경상남도 김해시 한림면 안하리 542-4 2층,[건축공사업][17-1100][정상]/[시설물유지관리업][여수2015-29-06][정상]
(주)뉴고려종합건설,유석준,051-891-1245,(47270) 부산광역시 부산진구 가야동 136-33 201호,[건축공사업][02-0725][정상]
(주)뉴동아건설,"구제운,유석문",051-465-8825,(48728) 부산광역시 동구 좌천동 165-5 301호,[토목건축공사업][020055][폐업 : 2019-06-18]/[토목공사업][02-0061][자진반납 : 2003-01-24]/[건축공사업][02-1535][정상]/[건축공사업][02-0049][자진반납 : 2003-01-24]
(주)뉴라이프건설,김규성,02-2601-2634,(08062) 서울특별시 양천구 신월동 606-8， 401호,[건축공사업][01-4464][정상]
(주)뉴빅종합건설,송일남,053-721-7880,"(42455) 대구광역시 남구 대명동 2148-11 , 501호(뉴빅빌딩)",[토목공사업][03-0139][정상]/[건축공사업][03-0511][정상]/[시설물유지관리업][대구 남구 2019-29-09][정상]
(주)뉴석천,양진석,02-2659-6523,"(07651) 서울특별시 강서구 내발산동 657 , 408-1호(내발산동, 힐스테이트 상가1동)",[건축공사업][01-4775][정상]
(주)뉴원종합건설,김민규,033-241-8280,(24233) 강원도 춘천시 동면 장학리 850-5,[건축공사업][11-0433][정상]
(주)뉴월드종합건설,송상섭,031-353-1799,"(18577) 경기도 화성시 팔탄면 덕우리 96-4 , 2층",[건축공사업][05-1071][정상]
(주)늘찬종합건설,"이진섭,백남덕",031-592-1097,(12141) 경기도 남양주시 호평동 33-3,[건축공사업][10-2849][정상]
(주)늘푸른종합건설,김상옥,032-566-1933,"(22766) 인천광역시 서구 청라동 104-176 , 101호",[건축공사업][04-1112][정상]
(주)다건종합건설,강채윤,042-824-1300,"(35350) 대전광역시 서구 도안동 845, 303-3(에프엠프라임4차)",[건축공사업][06-0519][정상]
(주)다경종합건설,최상욱,054-672-3938,(36538) 경상북도 영양군 영양읍 서부리 485,[토목건축공사업][1891][폐업 : 2012-08-29]/[토목공사업][16-0782][정상]/[건축공사업][16-0869][정상]/[조경공사업][16-0144][정상]/[지반조성ㆍ포장공사업][경북봉화 2019-14-5][정상]/  ㄴ(주력분야:포장공사)/[포장공사업][경북봉화 2019-14-5][대업종전환]/[시설물유지관리업][경북봉화 2019-29-2][정상]
(주)다나함디앤씨,유한경,02-3445-2210,"(06017) 서울특별시 강남구 신사동 638-9 , 4층(신사동)",[건축공사업][01-4642][정상]
(주)다남건설,김걸,02-422-3745,(05584) 서울 송파구 삼전동 72-5 삼전원빌딩 502호,[건축공사업][253][정상]
(주)다다종합건설,안주연,055-312-1778,(51003) 경상남도 김해시 계동로 190(대청동),[건축공사업][17-0986][정상]/[실내건축공사업][김해2021-01-07][대업종전환]/[실내건축공사업][김해2021-01-07][정상]/  ㄴ(주력분야:실내건축공사)
(주)다륜건설,장훈성,041-936-0410,(33417) 충청남도 보령시 주교면 은포리 1106,[건축공사업][13-0568][정상]
(주)다름건설,박영석,070-4173-5494,"(34186) 대전광역시 유성구 봉명동 538-8, 1506호(동아벤처타워)",[건축공사업][06-0639][정상]
(주)다린건설,"허명환,허성환",054-337-8744,(38907) 경상북도 영천시 북안면 운북로 2050,[건축공사업][16-0493][정상]
(주)다림씨앤씨,차재남,031-679-1621,(17102) 경기도 용인시 기흥구 고매동 695-2 1층,[토목건축공사업][2022][폐업 : 2011-06-15]/[건축공사업][10-2285][정상]
